"0.5"	"1"	"1.5"	"2"	"2.5"	"3"	"3.5"	"4"	"4.5"	"5"	"5.5"	"6"	"6.5"	"7"	"7.5"	"8"	"8.5"	"9"	"9.5"	"10"	"10.5"	"11"	"11.5"	"12"
"5745"	"24"	"28"	"39"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"6855"	"24"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"156"	"179"	"204"	"220"	"21"	"20"	"323"	"145"	"362"	"39"	"424"	"162"	"430"	"432"	"50"	"425"
"2520"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"1945"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"925"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"10309"	"24"	"15"	"51"	"42"	"6"	"49"	"103"	"45"	"38"	"60"	"117"	"81"	"88"	"165"	"187"	"208"	"164"	"231"	"239"	"255"	"263"	"378"	"178"	"196"
"4316"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"1910"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"2796"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"7434"	"24"	"28"	"11"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"1906"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"649"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"729230"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"2022"	"24"	"11"	"46"	"46"	"75"	"89"	"107"	"92"	"121"	"135"	"161"	"176"	"197"	"60"	"262"	"287"	"295"	"315"	"336"	"346"	"382"	"395"	"442"	"457"
"2321"	"24"	"28"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"108"	"124"	"135"	"11"	"100"	"101"	"107"	"30"	"165"	"181"	"124"	"137"	"147"	"164"
"729"	"24"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"152"	"177"	"189"	"220"	"248"	"285"	"310"	"321"	"340"	"371"	"385"	"417"	"436"	"480"	"498"
"3977"	"24"	"28"	"17"	"20"	"17"	"118"	"145"	"21"	"13"	"170"	"13"	"21"	"16"	"16"	"23"	"28"	"33"	"34"	"33"	"8"	"9"	"16"	"11"	"53"
"9437"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"973"	"24"	"26"	"11"	"50"	"77"	"15"	"24"	"23"	"17"	"16"	"16"	"72"	"247"	"204"	"235"	"33"	"234"	"116"	"306"	"8"	"9"	"455"	"11"	"166"
"7432"	"24"	"28"	"39"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"4323"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"5972"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"80"	"182"	"205"	"232"	"271"	"297"	"304"	"327"	"352"	"362"	"400"	"544"	"460"	"303"
"3371"	"24"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"165"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"355"	"389"	"404"	"452"	"466"
"6236"	"24"	"28"	"39"	"7"	"77"	"92"	"35"	"61"	"23"	"34"	"168"	"108"	"178"	"14"	"230"	"250"	"268"	"274"	"299"	"308"	"289"	"538"	"243"	"355"
"6817"	"24"	"21"	"49"	"49"	"76"	"69"	"77"	"41"	"52"	"134"	"221"	"237"	"273"	"301"	"357"	"379"	"361"	"292"	"459"	"479"	"511"	"552"	"926"	"234"
"3084"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"285"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"370"	"158"	"271"	"28"
"5274"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"115"	"139"	"193"	"2"	"134"	"286"	"242"	"79"	"37"	"190"	"205"	"217"	"538"	"487"	"355"
"5649"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"1948"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"2852"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"4321"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"27087"	"24"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"156"	"179"	"204"	"220"	"249"	"283"	"323"	"347"	"362"	"391"	"424"	"441"	"193"	"208"	"410"	"425"
"388"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"10928"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"56034"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"538"	"42"	"355"
"655"	"24"	"11"	"11"	"46"	"76"	"89"	"22"	"20"	"64"	"135"	"161"	"176"	"197"	"60"	"262"	"287"	"295"	"344"	"336"	"346"	"382"	"395"	"442"	"457"
"30812"	"24"	"21"	"46"	"13"	"76"	"23"	"37"	"86"	"22"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"378"	"414"	"269"	"56"	"209"
"81848"	"24"	"28"	"39"	"59"	"77"	"92"	"47"	"39"	"124"	"141"	"164"	"178"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"2254"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"2247"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"10818"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"4763"	"24"	"26"	"51"	"9"	"77"	"15"	"26"	"23"	"17"	"26"	"16"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"274"	"8"	"9"	"16"	"11"	"16"
"7433"	"24"	"28"	"39"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"6696"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"355"	"389"	"404"	"452"	"466"
"2922"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"2925"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"2046"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"6366"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"5127"	"24"	"13"	"39"	"9"	"22"	"24"	"6"	"29"	"132"	"26"	"111"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"47"	"43"	"271"	"330"	"312"	"70"
"1464"	"24"	"11"	"11"	"51"	"84"	"69"	"77"	"41"	"52"	"134"	"221"	"237"	"273"	"301"	"357"	"379"	"361"	"292"	"459"	"479"	"511"	"552"	"926"	"234"
"2201"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"3675"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"153"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"3678"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"1"	"41"	"45"	"29"	"324"	"59"	"192"	"196"	"370"	"158"	"271"	"261"
"5817"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"57575"	"24"	"11"	"11"	"13"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"220"	"48"	"60"	"18"	"137"	"230"	"442"	"157"	"45"	"22"	"28"
"10276"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"29"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"26503"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"110"	"75"	"77"	"31"	"28"	"26"	"279"	"280"	"317"	"427"	"407"	"52"	"53"	"79"	"203"	"227"
"10678"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"64"	"75"	"73"	"209"	"212"	"303"	"144"	"27"	"30"	"165"	"126"	"127"	"144"	"282"	"309"	"26"
"1942"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"80781"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"4313"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"205"	"389"	"404"	"42"	"271"
"4758"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"64"	"75"	"73"	"209"	"212"	"26"	"38"	"280"	"317"	"427"	"407"	"52"	"53"	"79"	"203"	"227"
"718"	"24"	"26"	"15"	"17"	"30"	"33"	"58"	"85"	"136"	"154"	"180"	"189"	"220"	"248"	"285"	"310"	"321"	"340"	"371"	"385"	"417"	"436"	"480"	"498"
"9693"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"1278"	"24"	"21"	"32"	"34"	"46"	"102"	"128"	"47"	"48"	"109"	"181"	"111"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"63"
"4684"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"5734"	"24"	"28"	"39"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"2209"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"1230"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"6352"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"211"	"226"	"245"	"264"
"2869"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"40"	"40"	"51"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"2944"	"24"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"156"	"179"	"204"	"220"	"249"	"283"	"323"	"347"	"362"	"391"	"424"	"441"	"193"	"208"	"410"	"425"
"8323"	"24"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"2045"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"4016"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"1814"	"24"	"28"	"42"	"54"	"92"	"116"	"142"	"152"	"128"	"190"	"170"	"230"	"209"	"237"	"274"	"302"	"311"	"332"	"357"	"367"	"406"	"423"	"466"	"483"
"124641"	"24"	"26"	"51"	"9"	"77"	"15"	"26"	"23"	"17"	"26"	"16"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"274"	"8"	"9"	"16"	"11"	"16"
"7357"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"64"	"75"	"73"	"209"	"212"	"297"	"350"	"373"	"387"	"416"	"466"	"485"	"503"	"558"	"815"	"844"
"301"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"257"	"90"	"287"	"319"	"331"	"115"	"254"
"4312"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"100507436"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"6868"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"157"	"190"	"205"	"217"	"231"	"129"	"526"
"3561"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"9518"	"24"	"30"	"28"	"33"	"41"	"46"	"65"	"56"	"54"	"9"	"70"	"159"	"146"	"169"	"190"	"253"	"96"	"233"	"95"	"94"	"275"	"313"	"113"	"53"
"3265"	"24"	"26"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"18"	"20"	"133"	"22"	"21"	"29"	"37"	"41"	"40"	"152"	"50"	"209"	"225"	"240"	"330"
"4179"	"24"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"152"	"177"	"189"	"220"	"248"	"285"	"310"	"321"	"340"	"371"	"385"	"417"	"436"	"480"	"498"
"4582"	"24"	"11"	"11"	"57"	"100"	"104"	"130"	"142"	"156"	"179"	"73"	"209"	"212"	"283"	"144"	"27"	"30"	"379"	"374"	"426"	"458"	"463"	"259"	"278"
"158763"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"80381"	"24"	"11"	"11"	"51"	"7"	"91"	"145"	"96"	"8"	"155"	"181"	"128"	"53"	"177"	"296"	"140"	"236"	"148"	"112"	"161"	"217"	"231"	"240"	"271"
"2048"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"2185"	"24"	"26"	"51"	"9"	"77"	"15"	"24"	"23"	"17"	"16"	"16"	"53"	"94"	"104"	"61"	"78"	"82"	"86"	"148"	"75"	"9"	"95"	"102"	"166"
"8828"	"24"	"11"	"11"	"13"	"76"	"114"	"22"	"20"	"64"	"34"	"18"	"108"	"21"	"20"	"279"	"36"	"40"	"39"	"151"	"339"	"53"	"426"	"50"	"197"
"2870"	"24"	"28"	"39"	"59"	"30"	"45"	"60"	"46"	"40"	"40"	"51"	"56"	"59"	"62"	"67"	"85"	"280"	"301"	"104"	"101"	"99"	"165"	"384"	"469"
"1944"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"5154"	"24"	"28"	"46"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"8473"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"64"	"75"	"73"	"209"	"212"	"303"	"144"	"27"	"30"	"165"	"365"	"219"	"106"	"497"	"120"	"134"
"4041"	"24"	"21"	"32"	"34"	"46"	"102"	"128"	"47"	"48"	"109"	"181"	"111"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"63"
"8874"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"9459"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"2050"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"4804"	"24"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"1755"	"24"	"28"	"39"	"34"	"43"	"101"	"49"	"1"	"148"	"100"	"152"	"165"	"188"	"274"	"248"	"273"	"281"	"305"	"322"	"401"	"365"	"376"	"423"	"438"
"2149"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"165"	"184"	"214"	"233"	"249"	"257"	"90"	"287"	"319"	"331"	"115"	"379"
"3685"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"135"	"11"	"61"	"43"	"47"	"30"	"32"	"349"	"217"	"231"	"42"	"271"
"4319"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"118"	"134"	"150"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"201266"	"24"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"136"	"154"	"180"	"165"	"223"	"220"	"320"	"313"	"327"	"345"	"151"	"339"	"422"	"443"	"488"	"506"
"2688"	"24"	"15"	"10"	"62"	"80"	"118"	"145"	"92"	"33"	"33"	"42"	"50"	"205"	"232"	"55"	"297"	"304"	"77"	"123"	"8"	"9"	"16"	"11"	"53"
"2047"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"5581"	"24"	"28"	"39"	"7"	"5"	"92"	"145"	"155"	"29"	"193"	"218"	"133"	"144"	"167"	"189"	"210"	"222"	"234"	"244"	"48"	"247"	"264"	"289"	"309"
"2697"	"24"	"13"	"13"	"51"	"84"	"104"	"130"	"142"	"156"	"179"	"215"	"232"	"129"	"147"	"345"	"192"	"10"	"323"	"222"	"292"	"407"	"139"	"149"	"89"
"7982"	"24"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"48"	"180"	"204"	"220"	"250"	"283"	"179"	"348"	"172"	"392"	"363"	"442"	"259"	"432"	"305"	"327"
"719"	"24"	"26"	"15"	"17"	"30"	"33"	"47"	"39"	"36"	"179"	"204"	"220"	"249"	"283"	"323"	"347"	"362"	"391"	"424"	"441"	"270"	"432"	"410"	"425"
"6464"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"799"	"24"	"21"	"32"	"34"	"46"	"102"	"128"	"47"	"48"	"109"	"181"	"111"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"63"
"4747"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"3572"	"24"	"28"	"17"	"20"	"17"	"118"	"145"	"21"	"13"	"170"	"13"	"21"	"16"	"16"	"23"	"28"	"33"	"34"	"33"	"8"	"9"	"16"	"11"	"53"
"22914"	"24"	"21"	"36"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"7204"	"24"	"28"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"139"	"95"	"104"	"109"	"78"	"131"
"1969"	"24"	"11"	"11"	"51"	"52"	"52"	"130"	"133"	"105"	"166"	"138"	"31"	"249"	"30"	"283"	"114"	"121"	"125"	"126"	"127"	"518"	"232"	"931"	"961"
"4900"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"109"	"15"	"16"	"21"	"245"	"279"	"319"	"342"	"56"	"387"	"419"	"436"	"408"	"500"	"536"	"565"
"3690"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"135"	"11"	"61"	"43"	"47"	"30"	"32"	"349"	"217"	"231"	"42"	"271"
"3688"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"1"	"41"	"45"	"29"	"324"	"59"	"192"	"196"	"370"	"158"	"271"	"261"
"79109"	"24"	"13"	"39"	"9"	"22"	"24"	"6"	"29"	"132"	"26"	"111"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"47"	"43"	"271"	"330"	"312"	"70"
"4162"	"24"	"26"	"51"	"13"	"76"	"32"	"41"	"37"	"100"	"155"	"40"	"48"	"46"	"82"	"91"	"103"	"110"	"114"	"113"	"64"	"79"	"88"	"240"	"330"
"9451"	"24"	"11"	"11"	"51"	"84"	"104"	"119"	"142"	"98"	"180"	"58"	"237"	"250"	"154"	"179"	"348"	"172"	"392"	"363"	"442"	"474"	"223"	"1"	"445"
"1947"	"24"	"26"	"51"	"9"	"6"	"5"	"24"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"8"	"136"	"154"	"145"	"159"	"174"	"183"	"196"	"33"	"23"
"220972"	"24"	"28"	"31"	"32"	"77"	"72"	"86"	"89"	"85"	"94"	"105"	"119"	"130"	"55"	"59"	"66"	"69"	"163"	"167"	"182"	"190"	"202"	"218"	"238"
"3576"	"24"	"28"	"39"	"59"	"30"	"33"	"47"	"39"	"36"	"84"	"90"	"58"	"112"	"128"	"146"	"159"	"173"	"178"	"185"	"199"	"220"	"233"	"258"	"276"
"2195"	"24"	"11"	"11"	"13"	"76"	"95"	"22"	"123"	"64"	"142"	"165"	"193"	"212"	"220"	"279"	"280"	"317"	"344"	"151"	"339"	"53"	"426"	"470"	"488"
"5327"	"24"	"21"	"46"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"135"	"134"	"286"	"162"	"177"	"184"	"190"	"205"	"217"	"538"	"42"	"355"
"858"	"24"	"28"	"39"	"7"	"30"	"92"	"26"	"23"	"150"	"172"	"196"	"182"	"271"	"62"	"67"	"85"	"280"	"301"	"147"	"101"	"99"	"165"	"384"	"240"
"6776"	"24"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"77"	"85"	"8"	"9"	"16"	"11"	"53"
"2720"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"9"	"48"	"128"	"142"	"157"	"179"	"279"	"280"	"317"	"427"	"407"	"203"	"401"	"164"	"254"	"269"
"6484"	"24"	"11"	"11"	"57"	"100"	"114"	"139"	"62"	"64"	"75"	"77"	"31"	"28"	"26"	"38"	"280"	"317"	"427"	"407"	"52"	"53"	"79"	"203"	"227"
"9833"	"24"	"13"	"39"	"9"	"22"	"24"	"6"	"29"	"132"	"26"	"111"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"47"	"43"	"271"	"330"	"312"	"70"
