"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB50"	"MONDO_0011908"	6	0.4332	1.72854078926189e-06	1.35129217335858e-05	"Overenrichment"
"MB50"	"MONDO_0012488"	3	0.2166	0.000888728204383481	0.00341728310880406	"Overenrichment"
"MB50"	"MONDO_0010143"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0011751"	0	0.1083	0.895557131313587	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0009179"	0	0.1083	0.895557131313587	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0016532"	0	0.2166	0.802014400346695	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0013376"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0007872"	11	2.0216	4.93925109243882e-06	3.42883673931019e-05	"Overenrichment"
"MB50"	"MONDO_0012204"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0020671"	6	1.2996	0.00194404602122566	0.00651736300535675	"Overenrichment"
"MB50"	"MONDO_0007403"	2	0.1083	0.00385972549632888	0.0118074906678034	"Overenrichment"
"MB50"	"MONDO_0018229"	1	0.0722	0.0722017294551612	0.152504529648343	"No enrichment"
"MB50"	"MONDO_0007522"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0010434"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0013600"	1	0.1083	0.108255658811898	0.205239578745333	"No enrichment"
"MB50"	"MONDO_0008863"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0011996"	2	0.3249	0.0429517935756225	0.100913622540576	"No enrichment"
"MB50"	"MONDO_0011191"	0	0.2166	0.802014400346695	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0007239"	0	0.1083	0.895557131313587	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0007958"	5	0.4332	4.06307274010648e-05	0.00023134368565818	"Overenrichment"
"MB50"	"MONDO_0010159"	0	0.5415	0.575999632188147	0.873847732220865	"No enrichment"
"MB50"	"MONDO_0010184"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0021001"	4	0.3971	0.000478419892640902	0.00203903442330046	"Overenrichment"
"MB50"	"MONDO_0010421"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0007154"	8	5.018	0.196212288941927	0.348343572080528	"No enrichment"
"MB50"	"MONDO_0007052"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0007709"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0012116"	0	0.5054	0.597581994606796	0.899563663944781	"No enrichment"
"MB50"	"MONDO_0011429"	1	1.1552	0.985986043026539	0.988134160767337	"No enrichment"
"MB50"	"MONDO_0007099"	4	0.3971	0.000478419892640902	0.00203903442330046	"Overenrichment"
"MB50"	"MONDO_0011916"	1	0.0722	0.0722017294551612	0.152504529648343	"No enrichment"
"MB50"	"MONDO_0008977"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0008834"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0009693"	4	1.0108	0.0203379387898068	0.0514929272951655	"No enrichment"
"MB50"	"MONDO_0009696"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0009804"	3	0.4332	0.00874843470054581	0.0241279013199023	"Overenrichment"
"MB50"	"MONDO_0009067"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB50"	"MONDO_0008114"	5	0.722	0.000654034994793226	0.00267618987240947	"Overenrichment"
"MB50"	"MONDO_0007743"	0	0.0722	0.929100490833896	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007179"	78	87.0654	0.304739958460851	0.518681058801916	"No enrichment"
"MB51"	"MONDO_0016419"	59	33.6905	3.93779619462872e-05	0.000224943390464412	"Overenrichment"
"MB51"	"MONDO_0009282"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009563"	10	0.7571	7.88966311071443e-10	1.03227029322821e-08	"Overenrichment"
"MB51"	"MONDO_0009711"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007455"	90	40.0122	1.08184192156692e-12	1.98224284999893e-11	"Overenrichment"
"MB51"	"MONDO_0012173"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0021003"	39	3.4069	1.40631406770015e-32	1.03287268501675e-30	"Overenrichment"
"MB51"	"MONDO_0008233"	29	2.8012	2.97319579975847e-23	1.12492343246273e-21	"Overenrichment"
"MB51"	"MONDO_0008852"	15	1.2492	2.4662010036118e-13	4.8220574433036e-12	"Overenrichment"
"MB51"	"MONDO_0019200"	163	627.0978	3.64326177810703e-176	1.27368431762622e-173	"Underenrichment"
"MB51"	"MONDO_0019182"	93	226.7864	6.53142999239308e-29	3.6129555780706e-27	"Underenrichment"
"MB51"	"MONDO_0011679"	25	6.8138	2.71022102536944e-08	2.84361725831079e-07	"Overenrichment"
"MB51"	"MONDO_0012033"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0005090"	2	6.8517	0.0379635213647116	0.0905030762653209	"No enrichment"
"MB51"	"MONDO_0008903"	61	28.0123	1.94599347708846e-08	2.08686907849732e-07	"Overenrichment"
"MB51"	"MONDO_0006277"	4	1.4006	0.0624915498955012	0.139510732500125	"No enrichment"
"MB51"	"MONDO_0011818"	4	1.4763	0.0742375130531564	0.156007661477419	"No enrichment"
"MB51"	"MONDO_0011338"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0007103"	3	0.4543	0.0100044940838729	0.0273247744665777	"Overenrichment"
"MB51"	"MONDO_0010908"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0014461"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0014207"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007639"	2	9.6908	0.00362750262351091	0.0111792570273221	"Underenrichment"
"MB51"	"MONDO_0009180"	0	0.8707	0.411534707882847	0.661534113579703	"No enrichment"
"MB51"	"MONDO_0007796"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0023113"	97	34.6747	4.17386067920728e-20	1.34610857329415e-18	"Overenrichment"
"MB51"	"MONDO_0013108"	3	4.429	0.525000810599605	0.809546062921763	"No enrichment"
"MB51"	"MONDO_0007263"	91	78.6617	0.148183718163865	0.270099206830486	"No enrichment"
"MB51"	"MONDO_0008648"	11	10.2207	0.771580568787372	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008823"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0008185"	0	0.8707	0.411534707882847	0.661534113579703	"No enrichment"
"MB51"	"MONDO_0007256"	33	15.4068	5.54259607993088e-05	0.00030314323991612	"Overenrichment"
"MB51"	"MONDO_0002629"	8	4.0126	0.0674561179384588	0.147281156827912	"No enrichment"
"MB51"	"MONDO_0013664"	1	0.1514	0.151205643594608	0.275095730090287	"No enrichment"
"MB51"	"MONDO_0008730"	2	0.2271	0.0203964662995675	0.0516112088761494	"No enrichment"
"MB51"	"MONDO_0007187"	8	0.7192	2.24876807887306e-07	2.08422407310186e-06	"Overenrichment"
"MB51"	"MONDO_0011556"	7	0.6057	9.68515414940417e-07	8.03337685528085e-06	"Overenrichment"
"MB51"	"MONDO_0007216"	3	0.265	0.00175433386118383	0.00596842271185158	"Overenrichment"
"MB51"	"MONDO_0010011"	0	0.53	0.582536932952759	0.88070797336224	"No enrichment"
"MB51"	"MONDO_0008199"	1	6.246	0.0144020054287713	0.0377658348177201	"Underenrichment"
"MB51"	"MONDO_0023122"	17	10.8642	0.0729551603382043	0.153571315355469	"No enrichment"
"MB51"	"MONDO_0001056"	57	17.1481	2.83016947608335e-15	6.85198925788601e-14	"Overenrichment"
"MB51"	"MONDO_0008170"	35	13.7412	6.62596487274426e-07	5.71113737552118e-06	"Overenrichment"
"MB51"	"MONDO_0011962"	8	3.2176	0.0200343444985234	0.0508460628480171	"No enrichment"
"MB51"	"MONDO_0007817"	8	1.3628	5.42415236861519e-05	0.000297970406673141	"Overenrichment"
"MB51"	"MONDO_0014103"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0009958"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008093"	19	6.9652	0.000101528546634444	0.000518923682798269	"Overenrichment"
"MB51"	"MONDO_0013767"	11	6.8517	0.126916789596484	0.235610182895766	"No enrichment"
"MB51"	"MONDO_0008566"	8	3.2555	0.0214433052520971	0.05400993887704	"No enrichment"
"MB51"	"MONDO_0011285"	6	0.4543	2.28124321360561e-06	1.73827948447367e-05	"Overenrichment"
"MB51"	"MONDO_0008296"	3	0.3407	0.00405035593589735	0.0123173663464658	"Overenrichment"
"MB51"	"MONDO_0007379"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0019588"	75	208.9569	1.15694850202698e-31	7.77825377516599e-30	"Underenrichment"
"MB51"	"MONDO_0008345"	9	1.4006	8.19914627106093e-06	5.47027010756279e-05	"Overenrichment"
"MB51"	"MONDO_0008965"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0009960"	4	2.9148	0.500202931942989	0.777204200032307	"No enrichment"
"MB51"	"MONDO_0004951"	46	8.4416	1.02808054245891e-21	3.60860399240599e-20	"Overenrichment"
"MB51"	"MONDO_0011060"	3	29.6779	3.15484735937169e-10	4.42590143192754e-09	"Underenrichment"
"MB51"	"MONDO_0007763"	26	6.4731	1.99331879191843e-09	2.45374735793902e-08	"Overenrichment"
"MB51"	"MONDO_0008667"	10	1.5142	1.93619197629646e-06	1.49887669378486e-05	"Overenrichment"
"MB51"	"MONDO_0001187"	17	6.3974	0.000326096887164879	0.00144968809451732	"Overenrichment"
"MB51"	"MONDO_0007390"	7	1.0978	9.09035816501041e-05	0.000469561054150065	"Overenrichment"
"MB51"	"MONDO_0009857"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008552"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0018874"	13	16.2017	0.425262400631904	0.679859773463114	"No enrichment"
"MB51"	"MONDO_0008897"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008297"	3	0.3407	0.00405035593589735	0.0123173663464658	"Overenrichment"
"MB51"	"MONDO_0010563"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0018138"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0011842"	2	0.6814	0.175994545963494	0.315526632147885	"No enrichment"
"MB51"	"MONDO_0005298"	18	1.5899	3.54915254596263e-15	8.44074331102837e-14	"Overenrichment"
"MB51"	"MONDO_0007551"	0	0.4164	0.65406336184764	0.959951936616015	"No enrichment"
"MB51"	"MONDO_0007550"	0	0.1514	0.856958710288482	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0018881"	7	1.4006	0.000476158731226749	0.00203403094375454	"Overenrichment"
"MB51"	"MONDO_0011628"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0010940"	28	9.1986	2.43879551596079e-07	2.25317894392149e-06	"Overenrichment"
"MB51"	"MONDO_0007534"	0	0.4921	0.605465545611342	0.907834769024383	"No enrichment"
"MB51"	"MONDO_0009183"	0	0.3028	0.734364250742036	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008679"	3	1.817	0.380460118554273	0.621652913846391	"No enrichment"
"MB51"	"MONDO_0006292"	0	0.4164	0.65406336184764	0.959951936616015	"No enrichment"
"MB51"	"MONDO_0008000"	3	1.552	0.270486339864664	0.46683463870797	"No enrichment"
"MB51"	"MONDO_0009068"	2	5.1861	0.136853975629322	0.251864339229368	"No enrichment"
"MB51"	"MONDO_0014106"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0009276"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009054"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0016581"	13	3.2933	2.80949469225509e-05	0.000168300093285192	"Overenrichment"
"MB51"	"MONDO_0044339"	0	0.7571	0.462079592850071	0.72636252545137	"No enrichment"
"MB51"	"MONDO_0009692"	0	1.2871	0.269088694589174	0.464884951880022	"No enrichment"
"MB51"	"MONDO_0008554"	0	0.4164	0.65406336184764	0.959951936616015	"No enrichment"
"MB51"	"MONDO_0009723"	9	1.6277	3.09245477436434e-05	0.000182621991405029	"Overenrichment"
"MB51"	"MONDO_0009641"	7	0.7192	3.91348575596152e-06	2.78987483744728e-05	"Overenrichment"
"MB51"	"MONDO_0018911"	37	16.2396	4.73591786028275e-06	3.29553519895472e-05	"Overenrichment"
"MB51"	"MONDO_0012292"	5	2.8012	0.209947207849792	0.371069483641493	"No enrichment"
"MB51"	"MONDO_0007750"	9	1.1356	1.16847264766486e-06	9.5087997584645e-06	"Overenrichment"
"MB51"	"MONDO_0014763"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0011789"	15	1.817	1.57692799389559e-10	2.30860145169973e-09	"Overenrichment"
"MB51"	"MONDO_0008392"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0007790"	5	0.4543	5.10929191473996e-05	0.000283525151332236	"Overenrichment"
"MB51"	"MONDO_0009853"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007677"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009626"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011301"	1	2.4227	0.38176121171032	0.623047263513795	"No enrichment"
"MB51"	"MONDO_0013199"	6	1.4385	0.00333565456798951	0.0104343668304325	"Overenrichment"
"MB51"	"MONDO_0008737"	4	0.3028	0.000130519390521987	0.000650174633022125	"Overenrichment"
"MB51"	"MONDO_0013517"	2	0.1136	0.00424146846400836	0.0128138383599838	"Overenrichment"
"MB51"	"MONDO_0007705"	1	0.1136	0.11350940507933	0.213900862525517	"No enrichment"
"MB51"	"MONDO_0011120"	0	1.0221	0.352629627479498	0.584816497945125	"No enrichment"
"MB51"	"MONDO_0011380"	15	1.1356	4.07139191536575e-14	8.57444947958955e-13	"Overenrichment"
"MB51"	"MONDO_0008265"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0010898"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0012197"	4	1.4763	0.0742375130531564	0.156007661477419	"No enrichment"
"MB51"	"MONDO_0008394"	0	0.1893	0.824515036103989	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0015278"	14	8.2523	0.0580125881710942	0.131015509202936	"No enrichment"
"MB51"	"MONDO_0008276"	0	0.265	0.763263324824357	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007576"	12	1.7413	1.06803312780134e-07	1.04297313262388e-06	"Overenrichment"
"MB51"	"MONDO_0009162"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0007661"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009668"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009061"	1	2.1199	0.483799277484864	0.754533491295095	"No enrichment"
"MB51"	"MONDO_0009994"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0000208"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008009"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011794"	6	0.4543	2.28124321360561e-06	1.73827948447367e-05	"Overenrichment"
"MB51"	"MONDO_0009925"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0018855"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0009697"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0007564"	8	1.9306	0.000729548997778968	0.00293431120137514	"Overenrichment"
"MB51"	"MONDO_0011508"	8	4.9211	0.179771873954092	0.321770669334173	"No enrichment"
"MB51"	"MONDO_0011612"	5	0.4543	5.10929191473996e-05	0.000283525151332236	"Overenrichment"
"MB51"	"MONDO_0008559"	0	1.1735	0.302150174020828	0.515176067292633	"No enrichment"
"MB51"	"MONDO_0009379"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007042"	8	0.8328	8.70093087550493e-07	7.30510430854112e-06	"Overenrichment"
"MB51"	"MONDO_0024517"	4	0.265	6.67793523733038e-05	0.000358068429289985	"Overenrichment"
"MB51"	"MONDO_0010766"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0007088"	10	1.6656	5.00052858603916e-06	3.46586993195736e-05	"Overenrichment"
"MB51"	"MONDO_0010935"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0011476"	2	0.53	0.110868513333336	0.209692881742773	"No enrichment"
"MB51"	"MONDO_0009669"	0	0.9464	0.380946219695392	0.622214531888941	"No enrichment"
"MB51"	"MONDO_0009672"	0	0.3407	0.706558527584441	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0013562"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009841"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0013792"	0	0.4543	0.629295877680043	0.933318508556521	"No enrichment"
"MB51"	"MONDO_0007834"	9	3.5583	0.0122549238454631	0.032674812205414	"Overenrichment"
"MB51"	"MONDO_0007500"	2	0.2271	0.0203964662995675	0.0516112088761494	"No enrichment"
"MB51"	"MONDO_0007079"	0	1.7792	0.162838170433577	0.293868595826856	"No enrichment"
"MB51"	"MONDO_0008887"	0	0.3785	0.679804821958077	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0017884"	1	2.9527	0.249326677535186	0.434692830970981	"No enrichment"
"MB51"	"MONDO_0010108"	6	2.7255	0.0740816022645216	0.155754920325215	"No enrichment"
"MB51"	"MONDO_0007488"	0	1.0599	0.339270100333181	0.566855415200153	"No enrichment"
"MB51"	"MONDO_0010518"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007803"	7	0.7571	5.85009062700059e-06	3.99763816106217e-05	"Overenrichment"
"MB51"	"MONDO_0009861"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008244"	0	0.9085	0.39594542301191	0.642153089093356	"No enrichment"
"MB51"	"MONDO_0010169"	3	11.6592	0.00310639687877805	0.00984405682397394	"Underenrichment"
"MB51"	"MONDO_0007329"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009549"	1	4.7318	0.0552414444485041	0.126655357943317	"No enrichment"
"MB51"	"MONDO_0024530"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0012163"	0	0.1893	0.824515036103989	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009917"	0	0.265	0.763263324824357	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008647"	2	1.9306	0.88422253251529	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007827"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0013662"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0007477"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0000909"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011643"	9	6.0567	0.23754876068937	0.416484687748264	"No enrichment"
"MB51"	"MONDO_0007781"	19	2.612	7.07660120292607e-12	1.18713041292848e-10	"Overenrichment"
"MB51"	"MONDO_0007758"	0	0.1136	0.890677944245589	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007959"	16	3.6719	8.46121605975812e-07	7.14502689490686e-06	"Overenrichment"
"MB51"	"MONDO_0011810"	6	1.1735	0.00107880714817645	0.0039918604890187	"Overenrichment"
"MB51"	"MONDO_0008996"	3	10.7507	0.00641195307653686	0.0182364041291676	"Underenrichment"
"MB51"	"MONDO_0010150"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008746"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0014107"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0008048"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0014105"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0013926"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0014102"	5	0.3028	4.00157348722413e-06	2.831882775574e-05	"Overenrichment"
"MB51"	"MONDO_0010947"	0	1.0221	0.352629627479498	0.584816497945125	"No enrichment"
"MB51"	"MONDO_0007572"	0	1.0978	0.326416315741486	0.549475847376847	"No enrichment"
"MB51"	"MONDO_0054699"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0008537"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0011719"	5	1.3249	0.0115790306527031	0.0310622246484424	"Overenrichment"
"MB51"	"MONDO_0011740"	10	0.8328	2.5940238960971e-09	3.12714053129498e-08	"Overenrichment"
"MB51"	"MONDO_0013343"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009970"	6	0.9842	0.000387094137485128	0.00169414259470206	"Overenrichment"
"MB51"	"MONDO_0008855"	7	2.1577	0.00686955837602162	0.019405281256118	"Overenrichment"
"MB51"	"MONDO_0012048"	0	0.8707	0.411534707882847	0.661534113579703	"No enrichment"
"MB51"	"MONDO_0011905"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007043"	8	0.8328	8.70093087550493e-07	7.30510430854112e-06	"Overenrichment"
"MB51"	"MONDO_0011908"	6	0.4543	2.28124321360561e-06	1.73827948447367e-05	"Overenrichment"
"MB51"	"MONDO_0012488"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0010143"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011751"	0	0.1136	0.890677944245589	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009179"	0	0.1136	0.890677944245589	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0016532"	0	0.2271	0.793298705849001	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0013376"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007872"	15	2.1199	1.79552258065923e-09	2.22910047655705e-08	"Overenrichment"
"MB51"	"MONDO_0012204"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0020671"	4	1.3628	0.0570663302126874	0.129615313424867	"No enrichment"
"MB51"	"MONDO_0007403"	2	0.1136	0.00424146846400836	0.0128138383599838	"Overenrichment"
"MB51"	"MONDO_0018229"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0007522"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0010434"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0013600"	1	0.1136	0.11350940507933	0.213900862525517	"No enrichment"
"MB51"	"MONDO_0008863"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011996"	0	0.3407	0.706558527584441	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0011191"	3	0.2271	0.00102199049481511	0.00384753634942027	"Overenrichment"
"MB51"	"MONDO_0007239"	0	0.1136	0.890677944245589	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007958"	6	0.4543	2.28124321360561e-06	1.73827948447367e-05	"Overenrichment"
"MB51"	"MONDO_0010159"	0	0.5678	0.560475945655213	0.854598702900657	"No enrichment"
"MB51"	"MONDO_0010184"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0021001"	5	0.4164	3.0576855210544e-05	0.000180935487163273	"Overenrichment"
"MB51"	"MONDO_0010421"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007154"	11	5.2618	0.0234919816911122	0.0587467582204065	"No enrichment"
"MB51"	"MONDO_0007052"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0007709"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0012116"	0	0.53	0.582536932952759	0.88070797336224	"No enrichment"
"MB51"	"MONDO_0011429"	3	1.2113	0.151154812840509	0.275095730090287	"No enrichment"
"MB51"	"MONDO_0007099"	5	0.4164	3.0576855210544e-05	0.000180935487163273	"Overenrichment"
"MB51"	"MONDO_0011916"	1	0.0757	0.0757090161456135	0.15708167889263	"No enrichment"
"MB51"	"MONDO_0008977"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008834"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009693"	4	1.0599	0.0239496151128891	0.0597714551932185	"No enrichment"
"MB51"	"MONDO_0009696"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0009804"	5	0.4543	5.10929191473996e-05	0.000283525151332236	"Overenrichment"
"MB51"	"MONDO_0009067"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB51"	"MONDO_0008114"	0	0.7571	0.462079592850071	0.72636252545137	"No enrichment"
"MB51"	"MONDO_0007743"	0	0.0757	0.925722846388752	0.9638217303004	"No enrichment"
"MB52"	"MONDO_0007179"	72	66.5508	0.477633070436763	0.746381733527143	"No enrichment"
"MB52"	"MONDO_0016419"	55	25.7523	2.00299630995406e-07	1.86832313223036e-06	"Overenrichment"
"MB52"	"MONDO_0009282"	0	0.1736	0.838462470165835	0.9638217303004	"No enrichment"
"MB52"	"MONDO_0009563"	10	0.5787	5.72682835692401e-11	8.79656939183056e-10	"Overenrichment"
"MB52"	"MONDO_0009711"	0	0.1736	0.838462470165835	0.9638217303004	"No enrichment"
"MB52"	"MONDO_0007455"	35	30.5844	0.406957458391563	0.656118267690387	"No enrichment"
"MB52"	"MONDO_0012173"	1	0.0579	0.0578702303924543	0.130795400473248	"No enrichment"
"MB52"	"MONDO_0021003"	35	2.6042	1.67556680598253e-31	1.10108675821709e-29	"Overenrichment"
"MB52"	"MONDO_0008233"	29	2.1412	1.24559682182321e-26	5.69974671347374e-25	"Overenrichment"
