"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB01"	"D09692"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D01514"	29	42.1567	0.0152464411684696	0.102384236065403	"No enrichment"
"MB01"	"D07961"	23	43.5619	0.000118916514121543	0.00160386554820831	"Underenrichment"
"MB01"	"D02106"	1	0.7026	0.682943180363766	0.722428445027102	"No enrichment"
"MB01"	"D00348"	3	1.2296	0.129572184715292	0.390211522222031	"No enrichment"
"MB01"	"D11138"	2	1.0539	0.355969188887623	0.60762227322422	"No enrichment"
"MB01"	"D07511"	0	3.5131	0.0206419496673214	0.125902745232019	"No enrichment"
"MB01"	"D02755"	5	2.1078	0.0542462691246172	0.227834330323392	"No enrichment"
"MB01"	"D04318"	25	31.9688	0.15381907485114	0.426453810299511	"No enrichment"
"MB01"	"D01691"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D01240"	5	2.1078	0.0542462691246172	0.227834330323392	"No enrichment"
"MB01"	"D09662"	12	27.4019	0.000297574529557399	0.00376927737439371	"Underenrichment"
"MB01"	"D03546"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D10305"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D11110"	0	9.8366	1.74212854248124e-05	0.000269945354737869	"Underenrichment"
"MB01"	"D04748"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D07871"	33	27.4019	0.228751609439177	0.489612295929718	"No enrichment"
"MB01"	"D11183"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D10107"	7	3.5131	0.0620567823020459	0.250107637762791	"No enrichment"
"MB01"	"D01810"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D04793"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D09881"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D11523"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D10951"	11	7.3774	0.156029883110163	0.427806092398383	"No enrichment"
"MB01"	"D05333"	0	12.647	7.21145369864118e-07	1.43271536552257e-05	"Underenrichment"
"MB01"	"D06635"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04510"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D03584"	35	15.8088	1.10763915829544e-06	2.10170787792463e-05	"Overenrichment"
"MB01"	"D03274"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D09018"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D09385"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D00045"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D05447"	0	5.2696	0.00292542989661859	0.0304499094456735	"Underenrichment"
"MB01"	"D08305"	0	7.3774	0.000277091458130263	0.00356643521916048	"Underenrichment"
"MB01"	"D09338"	0	19.3218	3.38963968005146e-10	1.13493669846758e-08	"Underenrichment"
"MB01"	"D02716"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D05094"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D09190"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04821"	0	3.5131	0.0206419496673214	0.125902745232019	"No enrichment"
"MB01"	"D07165"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D11214"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D10584"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D01453"	15	23.8888	0.0326927891807602	0.176825236416533	"No enrichment"
"MB01"	"D11453"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D07874"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D05857"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D05156"	0	42.1567	0	0	"Underenrichment"
"MB01"	"D04789"	20	7.3774	7.06771693803383e-06	0.000116289445702082	"Overenrichment"
"MB01"	"D04131"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D11452"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D10640"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D03516"	8	11.2418	0.283876469830058	0.551027927801806	"No enrichment"
"MB01"	"D04051"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D01008"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D03730"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D09033"	15	7.3774	0.00469952571166851	0.0445570873415224	"Overenrichment"
"MB01"	"D05292"	0	1.5809	0.175220122332087	0.457944293518575	"No enrichment"
"MB01"	"D08340"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D05922"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04035"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D05716"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D09973"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D06554"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D09903"	3	1.2296	0.129572184715292	0.390211522222031	"No enrichment"
"MB01"	"D07257"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D11130"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D10715"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D04505"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04127"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D00417"	3	5.6209	0.22166585507682	0.484576004573855	"No enrichment"
"MB01"	"D03911"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D10345"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D09569"	9	3.5131	0.00482486932739206	0.0452083646566598	"Overenrichment"
"MB01"	"D10024"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D11192"	0	3.5131	0.0206419496673214	0.125902745232019	"No enrichment"
"MB01"	"D10003"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D01672"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04966"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D10905"	0	3.5131	0.0206419496673214	0.125902745232019	"No enrichment"
"MB01"	"D00123"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D10434"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D06647"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D07971"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D01321"	0	3.5131	0.0206419496673214	0.125902745232019	"No enrichment"
"MB01"	"D10168"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D11508"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D09620"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D00707"	2	1.0539	0.355969188887623	0.60762227322422	"No enrichment"
"MB01"	"D09936"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D01227"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D00241"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D05458"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D04028"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D10739"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D03114"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D08562"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D11551"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D06239"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D06482"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D07870"	4	3.5131	0.743539711531598	0.774096138032897	"No enrichment"
"MB01"	"D02578"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D03665"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D03106"	3	1.0539	0.0814952854899833	0.292942512707237	"No enrichment"
"MB01"	"D11031"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D06140"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D07447"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D00455"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04045"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04537"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D11038"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D02934"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D04260"	0	2.1078	0.0978902370711838	0.326164547736137	"No enrichment"
"MB01"	"D00306"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D03591"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D00304"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D05092"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D10659"	6	2.1078	0.0118434219531581	0.0863109654668508	"No enrichment"
"MB01"	"D09342"	3	0.8783	0.0447954497118517	0.210275111000339	"No enrichment"
"MB01"	"D01202"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D04739"	1	0.527	0.521571255911881	0.710464629674562	"No enrichment"
"MB01"	"D05482"	2	0.527	0.086991309015616	0.304247178646289	"No enrichment"
"MB01"	"D10028"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB01"	"D10444"	0	1.0539	0.31338265499552	0.574895077440058	"No enrichment"
"MB01"	"D06319"	1	0.3513	0.351305812973884	0.607359870851934	"No enrichment"
"MB01"	"D03971"	2	0.7026	0.163207690933342	0.44199005893034	"No enrichment"
"MB01"	"D04768"	0	0.3513	0.679487111214303	0.722428445027102	"No enrichment"
"MB02"	"D09692"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D01514"	15	47.6158	6.31841102989896e-10	2.08638289732112e-08	"Underenrichment"
"MB02"	"D07961"	23	49.203	2.25804744470892e-06	4.06448540047606e-05	"Underenrichment"
"MB02"	"D02106"	1	0.7936	0.765586122486503	0.793773423471705	"No enrichment"
"MB02"	"D00348"	3	1.3888	0.177217366982296	0.458764646338668	"No enrichment"
"MB02"	"D11138"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D07511"	0	3.968	0.0117626554087445	0.0863109654668508	"No enrichment"
"MB02"	"D02755"	3	2.3808	0.636852124083768	0.722428445027102	"No enrichment"
"MB02"	"D04318"	25	36.1087	0.0272260785408887	0.154453156461819	"No enrichment"
"MB02"	"D01691"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D01240"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D09662"	12	30.9503	1.78420560498997e-05	0.000275573433441677	"Underenrichment"
"MB02"	"D03546"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D10305"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D11110"	0	11.1104	3.55368015392266e-06	6.20986152444587e-05	"Underenrichment"
"MB02"	"D04748"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D07871"	42	30.9503	0.0264593771321952	0.151721554142456	"No enrichment"
"MB02"	"D11183"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D10107"	9	3.968	0.0115096082193705	0.0857045165697448	"No enrichment"
"MB02"	"D01810"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D04793"	2	1.1904	0.437366239879259	0.660351482141807	"No enrichment"
"MB02"	"D09881"	0	2.3808	0.0699032965499293	0.269265473757894	"No enrichment"
"MB02"	"D11523"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D10951"	0	8.3328	8.44766441001621e-05	0.00115234806823811	"Underenrichment"
"MB02"	"D05333"	0	14.2848	9.25915718541503e-08	2.2056141593914e-06	"Underenrichment"
"MB02"	"D06635"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D04510"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D03584"	42	17.8559	5.09155522019726e-09	1.48648575575027e-07	"Overenrichment"
"MB02"	"D03274"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D09018"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D09385"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D00045"	0	2.3808	0.0699032965499293	0.269265473757894	"No enrichment"
"MB02"	"D05447"	12	5.952	0.011211024518315	0.0841354003035931	"No enrichment"
"MB02"	"D08305"	15	8.3328	0.0158472978742332	0.104657740995626	"No enrichment"
"MB02"	"D09338"	0	21.8239	1.42621470189397e-11	5.37694172651049e-10	"Underenrichment"
"MB02"	"D02716"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D05094"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D09190"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D04821"	4	3.968	0.945414839770158	0.947790253940434	"No enrichment"
"MB02"	"D07165"	5	2.3808	0.0883502907616472	0.308324484086565	"No enrichment"
"MB02"	"D11214"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D10584"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D01453"	15	26.9823	0.00531465225742767	0.0481058546133791	"Underenrichment"
"MB02"	"D11453"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D07874"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D05857"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D05156"	0	47.6158	0	0	"Underenrichment"
"MB02"	"D04789"	21	8.3328	1.18244100624528e-05	0.000186234458483632	"Overenrichment"
"MB02"	"D04131"	0	2.3808	0.0699032965499293	0.269265473757894	"No enrichment"
"MB02"	"D11452"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D10640"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D03516"	8	12.6976	0.12905249329126	0.389844377210444	"No enrichment"
"MB02"	"D04051"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D01008"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D03730"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D09033"	18	8.3328	0.000652274458465975	0.00765463261552717	"Overenrichment"
"MB02"	"D05292"	3	1.7856	0.340505089937811	0.593497768701216	"No enrichment"
"MB02"	"D08340"	3	2.3808	0.636852124083768	0.722428445027102	"No enrichment"
"MB02"	"D05922"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D04035"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D05716"	3	2.3808	0.636852124083768	0.722428445027102	"No enrichment"
"MB02"	"D09973"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D06554"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D09903"	3	1.3888	0.177217366982296	0.458764646338668	"No enrichment"
"MB02"	"D07257"	3	2.3808	0.636852124083768	0.722428445027102	"No enrichment"
"MB02"	"D11130"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D10715"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D04505"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D04127"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D00417"	3	6.3488	0.127543614420107	0.387630274010284	"No enrichment"
"MB02"	"D03911"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D10345"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D09569"	9	3.968	0.0115096082193705	0.0857045165697448	"No enrichment"
"MB02"	"D10024"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D11192"	0	3.968	0.0117626554087445	0.0863109654668508	"No enrichment"
"MB02"	"D10003"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D01672"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D04966"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D10905"	0	3.968	0.0117626554087445	0.0863109654668508	"No enrichment"
"MB02"	"D00123"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D10434"	0	2.3808	0.0699032965499293	0.269265473757894	"No enrichment"
"MB02"	"D06647"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D07971"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D01321"	0	3.968	0.0117626554087445	0.0863109654668508	"No enrichment"
"MB02"	"D10168"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D11508"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D09620"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D00707"	2	1.1904	0.437366239879259	0.660351482141807	"No enrichment"
"MB02"	"D09936"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D01227"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D00241"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D05458"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D04028"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D10739"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D03114"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D08562"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D11551"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D06239"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D06482"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D07870"	0	3.968	0.0117626554087445	0.0863109654668508	"No enrichment"
"MB02"	"D02578"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D03665"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D03106"	3	1.1904	0.113010151072933	0.356216328727585	"No enrichment"
"MB02"	"D11031"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D06140"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D07447"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D00455"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D04045"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D04537"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D11038"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D02934"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D04260"	0	2.3808	0.0699032965499293	0.269265473757894	"No enrichment"
"MB02"	"D00306"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D03591"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D00304"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D05092"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D10659"	6	2.3808	0.0220341795867681	0.133038653040915	"No enrichment"
"MB02"	"D09342"	2	0.992	0.315861147477945	0.578998152421286	"No enrichment"
"MB02"	"D01202"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D04739"	1	0.5952	0.587428381503607	0.722428445027102	"No enrichment"
"MB02"	"D05482"	2	0.5952	0.1101162229209	0.351022952959566	"No enrichment"
"MB02"	"D10028"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB02"	"D10444"	0	1.1904	0.264891543110934	0.528899377987971	"No enrichment"
"MB02"	"D06319"	1	0.3968	0.396798652064027	0.641198766818279	"No enrichment"
"MB02"	"D03971"	2	0.7936	0.204693252656934	0.484576004573855	"No enrichment"
"MB02"	"D04768"	0	0.3968	0.642496621107084	0.722428445027102	"No enrichment"
"MB03"	"D09692"	6	2.4971	0.0279641353790514	0.156757716697188	"No enrichment"
"MB03"	"D01514"	29	49.941	0.000228216810401245	0.00296125227154787	"Underenrichment"
"MB03"	"D07961"	23	51.6057	3.58605102386169e-07	7.73423977578818e-06	"Underenrichment"
"MB03"	"D02106"	2	0.8324	0.223518190284968	0.484576004573855	"No enrichment"
"MB03"	"D00348"	4	1.4566	0.0434974877601779	0.204986192318634	"No enrichment"
"MB03"	"D11138"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
"MB03"	"D07511"	0	4.1618	0.0092119683963523	0.0733891924820879	"No enrichment"
"MB03"	"D02755"	5	2.4971	0.106403709835408	0.346336480415997	"No enrichment"
"MB03"	"D04318"	25	37.8719	0.0114730650785342	0.0856989634883333	"No enrichment"
"MB03"	"D01691"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D01240"	6	2.4971	0.0279641353790514	0.156757716697188	"No enrichment"
"MB03"	"D09662"	12	32.4617	4.95982784118135e-06	8.3913977751153e-05	"Underenrichment"
"MB03"	"D03546"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D10305"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D11110"	0	11.6529	1.78057415467503e-06	3.25396528724582e-05	"Underenrichment"
"MB03"	"D04748"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D07871"	42	32.4617	0.0579480089007499	0.240429000534481	"No enrichment"
"MB03"	"D11183"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D10107"	10	4.1618	0.00415444742753895	0.0402661827592236	"Overenrichment"
"MB03"	"D01810"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
"MB03"	"D04793"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
"MB03"	"D09881"	0	2.4971	0.0603867096385506	0.247544148758031	"No enrichment"
"MB03"	"D11523"	2	1.2485	0.473336581914444	0.668338411738826	"No enrichment"
"MB03"	"D10951"	11	8.7397	0.388961092254424	0.638783637299412	"No enrichment"
"MB03"	"D05333"	0	14.9823	3.79334540445697e-08	9.60980835795766e-07	"Underenrichment"
"MB03"	"D06635"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D04510"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D03584"	39	18.7279	9.34848328238834e-07	1.8195340632551e-05	"Overenrichment"
"MB03"	"D03274"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D09018"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D09385"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D00045"	0	2.4971	0.0603867096385506	0.247544148758031	"No enrichment"
"MB03"	"D05447"	10	6.2426	0.107987448989151	0.346971969689411	"No enrichment"
"MB03"	"D08305"	18	8.7397	0.00121168013998531	0.0137803432547498	"Overenrichment"
"MB03"	"D09338"	0	22.8896	3.59645646597073e-12	1.44704483689646e-10	"Underenrichment"
"MB03"	"D02716"	5	2.4971	0.106403709835408	0.346336480415997	"No enrichment"
"MB03"	"D05094"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D09190"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D04821"	4	4.1618	0.970318231112163	0.971332571725911	"No enrichment"
"MB03"	"D07165"	0	2.4971	0.0603867096385506	0.247544148758031	"No enrichment"
"MB03"	"D11214"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D10584"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D01453"	15	28.2999	0.00225732818557909	0.0243425390823259	"Underenrichment"
"MB03"	"D11453"	6	2.4971	0.0279641353790514	0.156757716697188	"No enrichment"
"MB03"	"D07874"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D05857"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
"MB03"	"D05156"	0	49.941	0	0	"Underenrichment"
"MB03"	"D04789"	21	8.7397	2.61849168314045e-05	0.000389358328536537	"Overenrichment"
"MB03"	"D04131"	6	2.4971	0.0279641353790514	0.156757716697188	"No enrichment"
"MB03"	"D11452"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D10640"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D03516"	8	13.3176	0.0890328943941475	0.308463688536098	"No enrichment"
"MB03"	"D04051"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D01008"	0	1.2485	0.246229735053937	0.509925593182634	"No enrichment"
"MB03"	"D03730"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D09033"	15	8.7397	0.0248309033607658	0.143241403965478	"No enrichment"
"MB03"	"D05292"	6	1.8728	0.00412120166116864	0.040106328361129	"Overenrichment"
"MB03"	"D08340"	6	2.4971	0.0279641353790514	0.156757716697188	"No enrichment"
"MB03"	"D05922"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D04035"	0	0.4162	0.627055781643461	0.722428445027102	"No enrichment"
"MB03"	"D05716"	0	2.4971	0.0603867096385506	0.247544148758031	"No enrichment"
"MB03"	"D09973"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D06554"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
"MB03"	"D09903"	3	1.4566	0.199901948197347	0.484576004573855	"No enrichment"
"MB03"	"D07257"	0	2.4971	0.0603867096385506	0.247544148758031	"No enrichment"
"MB03"	"D11130"	1	0.4162	0.416175231676495	0.653438104454054	"No enrichment"
"MB03"	"D10715"	3	1.2485	0.12823858689062	0.387630274010284	"No enrichment"
